MW,cLogP,TPSA,HBD,HBA,RotB,RingCount,AromRings,FracCsp3,HeavyAtoms,FormalCharge,QED,BertzCT,NumHeteroatoms,StereoCentres,dataset,mol_id,smiles,pchembl,n_meas,endpoints,scaffold,Lipinski_viol,Veber_ok,lig_id
316.31300000000005,3.1727200000000018,90.7,1,5,5,2,2,0.1875,23,0,0.6755293754813875,735.8809691593058,7,0,InhA_enzyme,CHEMBL558660,COc1cc(NC(=O)c2ccc(C)cc2[N+](=O)[O-])cc(OC)c1,5.87,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,Lbbef738b
576.3230000000002,5.244660000000003,196.16,1,10,7,4,4,0.0416666666666666,38,0,0.2241689550449656,1703.8029301756835,14,0,InhA_enzyme,CHEMBL5414534,COc1ccc(-c2nn(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c(N)c2C#N)cc1Oc1cccc(Br)c1C#N,6.54,1,IC50,c1ccc(Oc2cccc(-c3ccn(-c4ccccc4)n3)c2)cc1,2,0,L37ea3d68
369.467,3.779300000000002,46.61,0,5,5,3,2,0.1052631578947368,25,0,0.4559762648449113,844.7327437402639,6,0,InhA_enzyme,CHEMBL4552155,COc1ccc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)cc1,5.08,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,Lc9b6e257
346.45200000000006,3.4060000000000024,51.13,0,5,3,3,1,0.4444444444444444,24,0,0.7852446089574531,691.5043303902979,6,0,InhA_enzyme,CHEMBL557836,COc1ccc(/C=C2/SC(N3CCC(C)CC3)=NC2=O)cc1OC,4.97,1,IC50,O=C1N=C(N2CCCCC2)SC1=Cc1ccccc1,0,1,L8cfa3bd9
318.398,2.7699000000000007,51.13,0,5,3,3,1,0.375,22,0,0.8022130338424499,648.7910457627918,6,0,InhA_enzyme,CHEMBL571677,COc1ccc(/C=C2/SC(N3CCCC3)=NC2=O)cc1OC,5.14,1,IC50,O=C1N=C(N2CCCC2)SC1=Cc1ccccc1,0,1,La496e211
332.425,3.160000000000002,51.13,0,5,3,3,1,0.4117647058823529,23,0,0.7959550510858903,663.8023678168624,6,0,InhA_enzyme,CHEMBL561485,COc1ccc(/C=C2/SC(N3CCCCC3)=NC2=O)cc1OC,4.94,1,IC50,O=C1N=C(N2CCCCC2)SC1=Cc1ccccc1,0,1,Lfcc00e19
348.468,3.067300000000001,50.8,1,5,4,3,1,0.5,24,0,0.8477064215563066,624.689929862927,6,1,InhA_enzyme,CHEMBL539723,COc1ccc(/C=C2\SC(N3CCCCCC3)NC2=O)cc1OC,4.96,1,IC50,O=C1NC(N2CCCCCC2)SC1=Cc1ccccc1,0,1,L225bb2fa
459.5450000000001,3.805100000000003,74.30000000000001,0,8,8,3,2,0.2272727272727272,31,0,0.3352787349956435,1023.4618084341664,9,0,InhA_enzyme,CHEMBL4579264,COc1ccc(C(=O)CN2C(=O)/C(=C\c3cc(OC)c(OC)c(OC)c3)SC2=S)cc1,5.59,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L55acefe8
448.363,4.541800000000003,46.61,0,5,5,3,2,0.1052631578947368,26,0,0.3819491559822012,892.0051817513221,7,0,InhA_enzyme,CHEMBL4555877,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccc(Br)cc3)SC2=S)cc1,4.92,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,Lb289d81c
383.494,4.087720000000004,46.61,0,5,5,3,2,0.15,26,0,0.4421395090337434,886.2772426090029,6,0,InhA_enzyme,CHEMBL4586001,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccc(C)cc3)SC2=S)cc1,5.3,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L29a6457f
403.912,4.432700000000003,46.61,0,5,5,3,2,0.1052631578947368,26,0,0.4195029398077217,892.0051817513221,7,0,InhA_enzyme,CHEMBL4588928,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccc(Cl)cc3)SC2=S)cc1,4.78,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L1ce5e995
387.4570000000001,3.9184000000000023,46.61,0,5,5,3,2,0.1052631578947368,26,0,0.4421281474569914,892.0051817513221,7,0,InhA_enzyme,CHEMBL4568422,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccc(F)cc3)SC2=S)cc1,4.7,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,Le7d7d28b
403.912,4.432700000000003,46.61,0,5,5,3,2,0.1052631578947368,26,0,0.4195029398077217,909.255181751322,7,0,InhA_enzyme,CHEMBL4573708,COc1ccc(C(=O)CN2C(=O)/C(=C\c3cccc(Cl)c3)SC2=S)cc1,5.11,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L16a09ced
403.9120000000001,4.432700000000003,46.61,0,5,5,3,2,0.1052631578947368,26,0,0.4195029398077217,909.255181751322,7,0,InhA_enzyme,CHEMBL4553751,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccccc3Cl)SC2=S)cc1,4.82,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L76584b88
399.4930000000001,3.787900000000003,55.84,0,6,6,3,2,0.15,27,0,0.4185328468455918,921.8338842918008,7,0,InhA_enzyme,CHEMBL4517154,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccccc3OC)SC2=S)cc1,4.78,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L0f069c3c
384.47900000000016,4.223000000000003,32.78,0,3,3,5,3,0.24,29,0,0.6777289380009378,991.1988215616906,4,0,InhA_enzyme,CHEMBL3393958,COc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1,5.54,1,IC50,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0,1,Lcb34e86f
341.1500000000001,4.162500000000002,81.47,1,4,4,2,2,0.0714285714285714,22,0,0.6686118061452507,729.3678506161106,8,0,InhA_enzyme,CHEMBL560684,COc1ccc(C(=O)Nc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],5.15,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,Lb365ae11
341.1500000000001,4.162500000000002,81.47,1,4,4,2,2,0.0714285714285714,22,0,0.6686118061452507,749.6178506161108,8,0,InhA_enzyme,CHEMBL558073,COc1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-],4.86,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,Lf9754faf
350.84600000000023,3.468300000000002,58.64,1,3,4,3,1,0.5555555555555556,24,0,0.9041120060075416,628.689929862927,6,1,InhA_enzyme,CHEMBL384149,COc1ccc(Cl)cc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,5.8,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,La6baf995
341.1500000000001,4.162500000000002,81.47,1,4,4,2,2,0.0714285714285714,22,0,0.6686118061452507,749.6178506161108,8,0,InhA_enzyme,CHEMBL550334,COc1ccc(Cl)cc1NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,5.39,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,Lfae6c025
336.7310000000001,3.5177000000000014,90.7,1,5,5,2,2,0.1333333333333333,23,0,0.6660069517760578,763.527610225178,8,0,InhA_enzyme,CHEMBL550333,COc1ccc(Cl)cc1NC(=O)c1ccc(OC)c([N+](=O)[O-])c1,5.3,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,L0e5a1b07
344.39200000000005,2.4132000000000007,76.99000000000001,1,6,5,3,2,0.1176470588235294,24,0,0.665715539950373,933.3567707305536,7,0,InhA_enzyme,CHEMBL539395,COc1ccc(OC)c(/C=N/NC2=CS(=O)(=O)c3ccccc32)c1,5.29,1,IC50,O=S1(=O)C=C(NN=Cc2ccccc2)c2ccccc21,0,1,L904274b9
498.4950000000002,3.8693000000000017,128.70999999999998,2,8,8,5,5,0.1111111111111111,37,0,0.3086585869662963,1627.602151971544,10,0,InhA_enzyme,CHEMBL5631307,COc1ccc2cc(C(=O)NCc3cn(Cc4ccc(Oc5ccccc5)c(O)c4)nn3)c(=O)oc2c1,6.46,1,IC50,O=C(NCc1cn(Cc2ccc(Oc3ccccc3)cc2)nn1)c1cc2ccccc2oc1=O,0,1,L92cec2b5
347.46200000000016,5.285720000000005,37.39,1,4,4,4,3,0.3181818181818182,26,0,0.6960551731228294,899.1544650814764,4,0,InhA_enzyme,CHEMBL5398592,COc1ccc2nc(C)cc(Nc3ccc(N4CCCCC4)cc3)c2c1,5.33,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,Le595869b
369.467,3.7793000000000023,46.61,0,5,5,3,2,0.1052631578947368,25,0,0.4559762648449113,861.9827437402639,6,0,InhA_enzyme,CHEMBL4569601,COc1cccc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)c1,4.65,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L45b35335
498.4950000000002,3.869300000000002,128.70999999999998,2,8,8,5,5,0.1111111111111111,37,0,0.3086585869662963,1627.6021519715437,10,0,InhA_enzyme,CHEMBL5633283,COc1cccc2cc(C(=O)NCc3cn(Cc4ccc(Oc5ccccc5)c(O)c4)nn3)c(=O)oc12,6.13,1,IC50,O=C(NCc1cn(Cc2ccc(Oc3ccccc3)cc2)nn1)c1cc2ccccc2oc1=O,0,1,L6b490f83
369.4670000000001,3.7793000000000023,46.61,0,5,5,3,2,0.1052631578947368,25,0,0.4559762648449112,861.9827437402639,6,0,InhA_enzyme,CHEMBL4521503,COc1ccccc1/C=C1/SC(=S)N(CC(=O)c2ccccc2)C1=O,4.55,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L0f6c5749
427.1690000000001,1.6023999999999996,111.79,2,7,4,3,2,0.125,29,0,0.3334136475681388,1105.4645716410982,13,0,InhA_enzyme,CHEMBL5174930,CS(=O)(=O)N1N=Cc2ccc(Oc3ccc(C(F)(F)F)cc3/C=N/O)cc2B1O,6.4,1,IC50,B1NN=Cc2ccc(Oc3ccccc3)cc21,0,1,L3f1e6c2f
363.5300000000002,5.999020000000004,28.160000000000004,1,4,4,4,3,0.3181818181818182,26,0,0.5755393709898186,899.1544650814764,4,0,InhA_enzyme,CHEMBL5416636,CSc1ccc2nc(C)cc(Nc3ccc(N4CCCCC4)cc3)c2c1,6.21,5,IC50|Kd|Ki,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,Ldb7badd8
568.6270000000002,1.4424999999999997,177.04,4,10,5,4,2,0.5172413793103449,41,0,0.3860511669793874,1236.3321206867918,12,6,InhA_enzyme,CHEMBL4564729,C[C@H]1OC(=O)[C@@H](C2CCCCC2)OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@H]1NC(=O)c1ncccc1O,4.96,1,IC50,O=C1CCC(Cc2cccnc2)NC(=O)C(NC(=O)c2ccccn2)COC(=O)C(C2CCCCC2)O1,1,0,L1f750574
576.6060000000002,1.1049000000000002,177.04,4,10,6,4,3,0.3333333333333333,42,0,0.3108861591995539,1404.6874625851692,12,6,InhA_enzyme,CHEMBL4565976,C[C@H]1OC(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@H]1NC(=O)c1ncccc1O,4.54,1,IC50,O=C1CCC(Cc2cccnc2)NC(=O)C(NC(=O)c2ccccn2)COC(=O)C(Cc2ccccc2)O1,1,0,Lb6aaee4c
334.8470000000002,3.7681200000000015,49.41,1,2,3,3,1,0.5555555555555556,23,0,0.9143619530068076,611.0391906416326,5,1,InhA_enzyme,CHEMBL444361,Cc1c(Cl)cccc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,4.64,2,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,Ld6cfd155
366.895,4.122620000000002,72.19,2,4,4,3,3,0.125,23,0,0.7289558214598751,980.9089609455768,7,0,InhA_enzyme,CHEMBL4435863,Cc1c(S(=O)(=O)Nc2cccc(CN)c2)sc2ccc(Cl)cc12,6.51,2,IC50,O=S(=O)(Nc1ccccc1)c1cc2ccccc2s1,0,1,Le34c31d3
350.44000000000005,3.6083200000000017,72.19,2,4,4,3,3,0.125,23,0,0.7549091656456618,980.9089609455768,7,0,InhA_enzyme,CHEMBL4591748,Cc1c(S(=O)(=O)Nc2cccc(CN)c2)sc2ccc(F)cc12,6.6,1,IC50,O=S(=O)(Nc1ccccc1)c1cc2ccccc2s1,0,1,Lcb88cb53
455.4700000000001,4.818120000000005,99.61,1,7,7,5,5,0.1153846153846153,34,0,0.3513569080597787,1508.4621135933978,8,0,InhA_enzyme,CHEMBL5632639,Cc1cc(=O)oc2cc(OCc3cn(Cc4ccc(Oc5ccccc5)c(O)c4)nn3)ccc12,6.69,1,IC50,O=c1ccc2ccc(OCc3cn(Cc4ccc(Oc5ccccc5)cc4)nn3)cc2o1,0,1,Ld6def0b7
455.47000000000014,4.818120000000005,99.61,1,7,7,5,5,0.1153846153846153,34,0,0.3513569080597787,1508.4621135933978,8,0,InhA_enzyme,CHEMBL5633965,Cc1cc(=O)oc2cc(OCc3cnnn3Cc3ccc(Oc4ccccc4)c(O)c3)ccc12,6.29,1,IC50,O=c1ccc2ccc(OCc3cnnn3Cc3ccc(Oc4ccccc4)cc3)cc2o1,0,1,Le7437bf0
314.42900000000014,3.423140000000002,49.41,1,2,3,3,1,0.5789473684210527,23,0,0.9290641434995224,585.1372179121661,4,1,InhA_enzyme,CHEMBL387186,Cc1cc(C)cc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)c1,5.5,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,L5c6a666e
371.843,4.270740000000004,46.92,1,2,5,3,3,0.2,26,0,0.7275966984826369,934.729394395914,6,0,InhA_enzyme,CHEMBL4166541,Cc1cc(C)n(Cc2ccc(C(=O)NCc3ccc(F)cc3Cl)cc2)n1,7.3,3,IC50|Ki,O=C(NCc1ccccc1)c1ccc(Cn2cccn2)cc1,0,1,Labe580bd
334.7590000000001,3.8825400000000014,81.47,1,4,5,2,2,0.1875,23,0,0.6641256453499575,761.7406096337426,7,0,InhA_enzyme,CHEMBL540477,Cc1cc(Cl)ccc1OCC(=O)Nc1cccc([N+](=O)[O-])c1C,5.46,1,IC50,O=C(COc1ccccc1)Nc1ccccc1,0,1,L4f4a687a
372.8310000000001,3.544520000000002,72.94,2,3,5,3,3,0.1578947368421052,26,0,0.7190085324297404,937.2122210403968,7,0,InhA_enzyme,CHEMBL5630734,Cc1cc(N)n(Cc2ccc(C(=O)NCc3ccc(F)cc3Cl)cc2)n1,5.699999999999999,2,IC50|Kd,O=C(NCc1ccccc1)c1ccc(Cn2cccn2)cc1,0,1,L91742c1d
187.24600000000004,1.82202,43.84,1,2,2,2,2,0.1818181818181818,14,0,0.7789617544829581,417.3526171394619,3,0,InhA_enzyme,CHEMBL5630227,Cc1cc(N)n(Cc2ccccc2)n1,4.44,2,IC50|Kd,c1ccc(Cn2cccn2)cc1,0,1,Lecc0516b
418.8890000000001,3.4544200000000007,99.47,2,7,6,4,4,0.1764705882352941,28,0,0.4971393159017643,1098.0204110675788,11,0,InhA_enzyme,CHEMBL5629913,Cc1cc(N)n(Cc2nnc(Nc3ccn(Cc4c(F)cccc4Cl)n3)s2)n1,6.225,2,IC50|Kd,c1ccc(Cn2ccc(Nc3nnc(Cn4cccn4)s3)n2)cc1,0,1,Lb179620a
379.298,3.877220000000003,49.41,1,2,3,3,1,0.5555555555555556,23,0,0.8667629457087234,611.0391906416324,5,1,InhA_enzyme,CHEMBL216748,Cc1cc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)ccc1Br,4.43,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,L01ccb541
379.2610000000001,5.235020000000002,42.74,1,3,3,4,4,0.0526315789473684,24,0,0.5297810996912985,991.9935471299854,5,0,InhA_enzyme,CHEMBL5430244,Cc1cc(Nc2ccc(-n3cccn3)cc2)c2cc(Br)ccc2n1,5.31,1,IC50,c1ccc2c(Nc3ccc(-n4cccn4)cc3)ccnc2c1,1,1,L3d897100
410.359,6.285620000000005,28.16,1,3,3,4,3,0.3181818181818182,26,0,0.5504335699972146,912.5687200200732,4,0,InhA_enzyme,CHEMBL5432105,Cc1cc(Nc2ccc(N3CCC(C)CC3)cc2)c2cc(Br)ccc2n1,6.1,5,IC50|Kd|Ki,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,L41419dd7
396.332,6.039620000000005,28.16,1,3,3,4,3,0.2857142857142857,25,0,0.5851336901884934,883.5317922749699,4,0,InhA_enzyme,CHEMBL5408765,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(Br)ccc2n1,6.595,8,IC50|Kd|Ki,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,Lcd83b368
342.446,5.148800000000004,51.95,1,4,3,4,3,0.2727272727272727,26,0,0.7150810991931882,963.8390736122094,4,0,InhA_enzyme,CHEMBL5398284,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(C#N)ccc2n1,4.71,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,L65e0f2b7
359.51700000000005,6.4005200000000055,28.16,1,3,4,4,3,0.375,27,0,0.5839341421001015,922.2591924628432,3,0,InhA_enzyme,CHEMBL5434684,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(C(C)C)ccc2n1,5.09,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,Le38dff13
351.881,5.930520000000004,28.16,1,3,3,4,3,0.2857142857142857,25,0,0.6333772025376627,883.5317922749699,4,0,InhA_enzyme,CHEMBL5408425,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(Cl)ccc2n1,6.05,5,IC50|Kd|Ki,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,L615ff84a
335.426,5.4162200000000045,28.16,1,3,3,4,3,0.2857142857142857,25,0,0.69286562093877,883.5317922749699,4,0,InhA_enzyme,CHEMBL5403821,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(F)ccc2n1,4.42,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,Le5942d6a
360.50500000000005,5.343120000000004,31.4,1,4,4,4,3,0.3478260869565217,27,0,0.680072134261029,925.011254993003,4,0,InhA_enzyme,CHEMBL5408206,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(N(C)C)ccc2n1,4.7,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,L7c8141c1
362.4330000000001,5.185320000000004,71.3,1,5,4,4,3,0.2857142857142857,27,0,0.5109901863596344,979.3882082349484,6,0,InhA_enzyme,CHEMBL5423166,Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc([N+](=O)[O-])ccc2n1,4.73,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,Lbeddd7f3
345.3990000000002,3.022920000000001,92.55,1,4,4,3,1,0.5555555555555556,25,0,0.6703934614371032,697.5616351173584,7,1,InhA_enzyme,CHEMBL217617,Cc1cc([N+](=O)[O-])ccc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,4.5,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,Lff83d444
353.4680000000001,4.079120000000003,37.38,0,4,4,3,2,0.1052631578947368,24,0,0.4715054901987638,826.2051096225113,5,0,InhA_enzyme,CHEMBL4570532,Cc1ccc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)cc1,4.76,1,IC50,O=C(CN1C(=O)C(=Cc2ccccc2)SC1=S)c1ccccc1,0,1,L02f6be01
293.41,4.089920000000004,20.31,0,1,3,3,2,0.35,22,0,0.8343969401645053,609.9153207721984,2,0,InhA_enzyme,CHEMBL240530,Cc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1,5.29,1,IC50,O=C(c1ccccc1)N1CCC(Cc2ccccc2)CC1,0,1,L5cf30e1b
406.47600000000017,4.820620000000004,23.550000000000004,0,2,4,4,3,0.24,30,0,0.6202169625789895,947.3284343017682,5,0,InhA_enzyme,CHEMBL240740,Cc1ccc(C(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5.72,1,IC50,O=C(c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1,L9db2375b
370.49600000000015,4.542420000000004,23.550000000000004,0,2,4,4,3,0.24,28,0,0.6729774203591616,858.7974731712642,3,0,InhA_enzyme,CHEMBL3393974,Cc1ccc(C(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,5.11,1,IC50,O=C(c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1,La1b14bdd
368.4800000000001,4.522820000000004,23.550000000000004,0,2,2,5,3,0.24,28,0,0.6637914985308587,971.2276542511256,3,0,InhA_enzyme,CHEMBL392127,Cc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1,6.525,2,IC50,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0,1,La5b378d4
348.3680000000001,3.976220000000003,23.550000000000004,0,2,2,3,2,0.3157894736842105,25,0,0.819691790984583,748.009676383014,6,0,InhA_enzyme,CHEMBL398031,Cc1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,5.2,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1,L11c8401f
362.39500000000015,4.284640000000004,23.550000000000004,0,2,2,3,2,0.35,26,0,0.795933231998673,808.9438598300178,6,0,InhA_enzyme,CHEMBL239890,Cc1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1C,5.73,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1,Lbe7e3a7d
314.8160000000001,3.610820000000002,23.550000000000004,0,2,2,3,2,0.2777777777777778,22,0,0.8451433329239507,661.0423031168629,4,0,InhA_enzyme,CHEMBL430180,Cc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,5.51,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1,Le844c3bf
328.84300000000013,3.919240000000003,23.550000000000004,0,2,2,3,2,0.3157894736842105,23,0,0.8338879599952609,721.0595940136395,4,0,InhA_enzyme,CHEMBL239673,Cc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1C,6.0,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1,L2c736543
280.371,2.9574200000000017,23.550000000000004,0,2,2,3,2,0.2777777777777778,21,0,0.8441296840082074,598.8752698066305,3,0,InhA_enzyme,CHEMBL239457,Cc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1,4.78,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1,Lbba848a1
325.15100000000007,4.462320000000002,72.24,1,3,3,2,2,0.0714285714285714,21,0,0.6686158759763575,732.1542137449768,7,0,InhA_enzyme,CHEMBL551683,Cc1ccc(C(=O)Nc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-],5.06,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,L715a7b15
459.6340000000004,4.409820000000003,43.86000000000001,0,3,5,5,2,0.5172413793103449,34,0,0.6653234419841051,976.1951205826364,5,2,InhA_enzyme,CHEMBL217879,Cc1ccc(C(c2ccccc2)N2CCN(C(=O)C3CC(=O)N(C4CCCCC4)C3)CC2)cc1,5.29,1,IC50,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,1,L484eebf2
314.42900000000014,3.423140000000002,49.41,1,2,3,3,1,0.5789473684210527,23,0,0.9290641434995224,605.3872179121661,4,1,InhA_enzyme,CHEMBL216887,Cc1ccc(C)c(NC(=O)C2CC(=O)N(C3CCCCC3)C2)c1,5.0,1,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,L5d3daacd
334.84700000000026,3.7681200000000015,49.41,1,2,3,3,1,0.5555555555555556,23,0,0.9143619530068076,611.0391906416326,5,1,InhA_enzyme,CHEMBL425259,Cc1ccc(Cl)cc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,6.01,2,IC50,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,1,La1360ef1
270.288,3.463940000000002,72.24,1,3,3,2,2,0.1333333333333333,20,0,0.6852780180708387,680.5688854920966,5,0,InhA_enzyme,CHEMBL560086,Cc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])c(C)c1,4.98,1,IC50,O=C(Nc1ccccc1)c1ccccc1,0,1,L5d6186c7
346.7950000000001,5.023620000000002,72.24,1,4,3,3,3,0.0625,23,0,0.5340126894517727,936.2200899246676,7,0,InhA_enzyme,CHEMBL551621,Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)cc1[N+](=O)[O-],5.67,1,IC50,O=C(Nc1ccccc1)c1cc2ccccc2s1,1,1,L371bb8e6
336.141,3.884920000000002,69.44,0,4,3,2,2,0.0714285714285714,20,0,0.3690539386579688,684.6241630195813,6,0,InhA_enzyme,CHEMBL549456,Cc1ccc(OC(=O)c2ccccc2[N+](=O)[O-])c(Br)c1,5.02,1,IC50,O=C(Oc1ccccc1)c1ccccc1,0,1,Ld699f6fe
331.4630000000001,5.585540000000004,28.160000000000004,1,3,3,4,3,0.3181818181818182,25,0,0.678279617337656,877.662962543303,3,0,InhA_enzyme,CHEMBL5430734,Cc1ccc2nc(C)cc(Nc3ccc(N4CCCCC4)cc3)c2c1,4.76,1,IC50,c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,1,L2e9e0daa
293.4100000000001,4.089920000000003,20.31,0,1,3,3,2,0.35,22,0,0.8343969401645053,627.1653207721984,2,0,InhA_enzyme,CHEMBL240531,Cc1cccc(C(=O)N2CCC(Cc3ccccc3)CC2)c1,5.13,1,IC50,O=C(c1ccccc1)N1CCC(Cc2ccccc2)CC1,0,1,Lc9bb3c2e
368.4800000000001,4.522820000000004,23.550000000000004,0,2,2,5,3,0.24,28,0,0.6637914985308587,988.4776542511256,3,0,InhA_enzyme,CHEMBL3393961,Cc1cccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)c1,6.6,1,IC50,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0,1,L63ab9eed
325.3680000000001,2.8656200000000016,66.69,0,4,3,3,2,0.2777777777777778,24,0,0.6427156582475859,750.3592318875837,6,0,InhA_enzyme,CHEMBL398032,Cc1cccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,4.81,1,IC50,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,1,L1af086a9
